name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time,source_file
openb-pod-0245,3152,5600,1,1000,,BE,Failed,10106755,10106930,10106755.0,openb_pod_list_cpu0.csv
openb-pod-0246,3152,5600,1,810,,BE,Failed,10107108,10107356,10107108.0,openb_pod_list_cpu0.csv
openb-pod-0247,3152,5600,1,1000,,BE,Failed,10107156,10107363,10107157.0,openb_pod_list_cpu0.csv
openb-pod-0248,4152,10600,1,550,,BE,Failed,10107360,10107476,10107360.0,openb_pod_list_cpu0.csv
openb-pod-0249,3152,5600,1,1000,,BE,Failed,10107678,10107843,10107678.0,openb_pod_list_cpu0.csv
openb-pod-0250,4000,15258,1,160,,BE,Running,10107700,10108957,10107701.0,openb_pod_list_cpu0.csv
openb-pod-0251,8000,16384,1,1000,,LS,Running,10108119,10113400,10108121.0,openb_pod_list_cpu0.csv
openb-pod-0252,18708,64512,1,1000,,LS,Running,10108195,10108386,10108198.0,openb_pod_list_cpu0.csv
openb-pod-0253,3152,5600,1,1000,,BE,Failed,10108262,10108435,10108262.0,openb_pod_list_cpu0.csv
openb-pod-0254,8000,30517,1,470,,BE,Running,10108896,10109258,10109202.0,openb_pod_list_cpu0.csv
openb-pod-0255,9810,41560,1,1000,,LS,Running,10110007,10110189,10110009.0,openb_pod_list_cpu0.csv
openb-pod-0256,9810,41560,1,1000,,LS,Running,10110042,10110346,10110147.0,openb_pod_list_cpu0.csv
openb-pod-0257,11908,47104,1,470,,LS,Pending,10110426,10110472,,openb_pod_list_cpu0.csv
openb-pod-0258,12000,24576,1,1000,,Burstable,Succeeded,10110515,10114175,10110516.0,openb_pod_list_cpu0.csv
openb-pod-0259,4152,10600,1,810,,BE,Failed,10110888,10111755,10110888.0,openb_pod_list_cpu0.csv
openb-pod-0260,16000,32768,1,1000,,LS,Running,10112199,10113580,10112201.0,openb_pod_list_cpu0.csv
openb-pod-0261,3152,5600,1,1000,,BE,Failed,10112326,10112574,10112393.0,openb_pod_list_cpu0.csv
openb-pod-0262,4152,10600,1,810,,BE,Failed,10112685,10214504,10112753.0,openb_pod_list_cpu0.csv
openb-pod-0263,3152,5600,1,810,,BE,Failed,10112996,10113143,10112996.0,openb_pod_list_cpu0.csv
openb-pod-0264,3152,5600,1,810,,BE,Pending,10113572,10113577,,openb_pod_list_cpu0.csv
openb-pod-0265,8000,30517,1,230,,BE,Running,10114193,10124384,10114194.0,openb_pod_list_cpu0.csv
openb-pod-0266,3152,5600,1,1000,,BE,Failed,10114274,10114552,10114343.0,openb_pod_list_cpu0.csv
openb-pod-0267,8000,16384,1,1000,,LS,Running,10115077,10116461,10115080.0,openb_pod_list_cpu0.csv
openb-pod-0268,16000,32768,1,1000,,LS,Running,10117363,10118573,10117399.0,openb_pod_list_cpu0.csv
openb-pod-0269,11908,47104,1,470,,LS,Running,10118303,10118493,10118306.0,openb_pod_list_cpu0.csv
openb-pod-0270,18708,64512,1,1000,,LS,Running,10119177,10119353,10119180.0,openb_pod_list_cpu0.csv
openb-pod-0271,8000,32768,1,1000,,LS,Running,10119881,10123308,10119884.0,openb_pod_list_cpu0.csv
openb-pod-0272,4152,10600,1,810,,BE,Failed,10121149,10122159,10121215.0,openb_pod_list_cpu0.csv
openb-pod-0273,8000,16384,1,1000,,LS,Running,10121200,10122941,10121410.0,openb_pod_list_cpu0.csv
openb-pod-0274,6000,6144,1,460,,LS,Running,10122873,10123892,10122873.0,openb_pod_list_cpu0.csv
openb-pod-0275,11908,47104,1,470,,LS,Running,10122912,10123604,10122945.0,openb_pod_list_cpu0.csv
openb-pod-0276,3152,5600,1,810,,BE,Failed,10122958,10197066,10122958.0,openb_pod_list_cpu0.csv
openb-pod-0277,11908,47104,1,470,,LS,Running,10122966,10124510,10122968.0,openb_pod_list_cpu0.csv
openb-pod-0278,11908,47104,1,470,,LS,Running,10123048,10123709,10123050.0,openb_pod_list_cpu0.csv
openb-pod-0279,11908,47104,1,470,,LS,Running,10123058,10123154,10123061.0,openb_pod_list_cpu0.csv
openb-pod-0280,11908,47104,1,1000,,BE,Running,10123064,10123745,10123133.0,openb_pod_list_cpu0.csv
openb-pod-0281,1000,2048,1,320,,BE,Running,10123510,10198583,10123510.0,openb_pod_list_cpu0.csv
openb-pod-0282,3152,5600,1,1000,,BE,Failed,10123536,10123749,10123536.0,openb_pod_list_cpu0.csv
openb-pod-0283,8000,16384,1,1000,,LS,Running,10123839,10125057,10123841.0,openb_pod_list_cpu0.csv
openb-pod-0284,8000,32768,1,1000,,LS,Running,10125159,10126005,10125195.0,openb_pod_list_cpu0.csv
openb-pod-0285,3152,5600,1,1000,,BE,Failed,10125279,10125430,10125280.0,openb_pod_list_cpu0.csv
openb-pod-0286,11908,47104,1,470,,LS,Running,10126505,10127201,10126507.0,openb_pod_list_cpu0.csv
openb-pod-0287,3152,5600,1,1000,,BE,Failed,10127058,10127270,10127058.0,openb_pod_list_cpu0.csv
openb-pod-0288,3152,5600,1,1000,,BE,Failed,10127814,10127938,10127815.0,openb_pod_list_cpu0.csv
openb-pod-0289,16000,32768,1,1000,,LS,Running,10128880,10130142,10128917.0,openb_pod_list_cpu0.csv
openb-pod-0290,12000,24576,1,1000,,LS,Running,10129654,10135354,10129655.0,openb_pod_list_cpu0.csv
openb-pod-0291,3152,5600,1,1000,,BE,Failed,10130831,10130954,10130831.0,openb_pod_list_cpu0.csv
openb-pod-0292,3152,5600,1,1000,,BE,Failed,10131649,10131776,10131649.0,openb_pod_list_cpu0.csv
openb-pod-0293,3152,5600,1,1000,,BE,Failed,10131993,10132095,10131993.0,openb_pod_list_cpu0.csv
openb-pod-0294,3152,5600,1,1000,,BE,Failed,10132682,10132878,10132682.0,openb_pod_list_cpu0.csv
openb-pod-0295,3152,5600,1,1000,,BE,Failed,10132818,10132935,10132818.0,openb_pod_list_cpu0.csv
openb-pod-0296,16000,32768,1,1000,,LS,Running,10133439,10134103,10133441.0,openb_pod_list_cpu0.csv
openb-pod-0297,8000,16384,1,1000,,LS,Running,10133558,10138419,10133560.0,openb_pod_list_cpu0.csv
openb-pod-0298,3152,5600,1,1000,,BE,Failed,10133995,10134203,10133995.0,openb_pod_list_cpu0.csv
openb-pod-0299,3152,5600,1,1000,,BE,Failed,10134129,10134263,10134129.0,openb_pod_list_cpu0.csv
openb-pod-0300,88000,327680,8,1000,,Burstable,Failed,10134157,10202651,10134157.0,openb_pod_list_cpu0.csv
openb-pod-0301,16000,65536,1,1000,,LS,Running,10134400,10142741,10134678.0,openb_pod_list_cpu0.csv
openb-pod-0302,3152,5600,1,1000,,BE,Failed,10134541,10134655,10134542.0,openb_pod_list_cpu0.csv
openb-pod-0303,12000,16384,1,1000,,LS,Running,10135536,10150654,10135536.0,openb_pod_list_cpu0.csv
openb-pod-0304,3152,5600,1,1000,,BE,Failed,10136146,10136354,10136146.0,openb_pod_list_cpu0.csv
openb-pod-0305,3152,5600,1,1000,,BE,Failed,10136410,10136541,10136410.0,openb_pod_list_cpu0.csv
openb-pod-0306,4000,30517,1,230,,BE,Pending,10137304,10137349,,openb_pod_list_cpu0.csv
openb-pod-0307,4000,30517,1,230,,BE,Running,10137416,10150090,10137416.0,openb_pod_list_cpu0.csv
openb-pod-0308,16000,32768,1,1000,,LS,Running,10138838,10140762,10139184.0,openb_pod_list_cpu0.csv
openb-pod-0309,3152,5600,1,1000,,BE,Failed,10139183,10139367,10139183.0,openb_pod_list_cpu0.csv
openb-pod-0310,18708,64512,1,1000,,LS,Running,10139527,10139672,10139564.0,openb_pod_list_cpu0.csv
openb-pod-0311,18708,64512,1,1000,,LS,Running,10139540,10139673,10139574.0,openb_pod_list_cpu0.csv
openb-pod-0312,3152,5600,1,1000,,BE,Failed,10141076,10141304,10141076.0,openb_pod_list_cpu0.csv
openb-pod-0313,8000,16384,1,1000,,LS,Running,10142678,10143099,10142680.0,openb_pod_list_cpu0.csv
openb-pod-0314,6000,22888,1,160,,BE,Running,10143373,10165633,10143373.0,openb_pod_list_cpu0.csv
openb-pod-0315,3152,5600,1,1000,,BE,Failed,10145120,10145327,10145120.0,openb_pod_list_cpu0.csv
openb-pod-0316,3152,5600,1,1000,,BE,Failed,10145223,10145515,10145223.0,openb_pod_list_cpu0.csv
openb-pod-0317,12000,24576,1,1000,,Burstable,Failed,10145321,10145347,10145321.0,openb_pod_list_cpu0.csv
openb-pod-0318,8000,30517,1,440,,BE,Running,10145662,10161385,10145663.0,openb_pod_list_cpu0.csv
openb-pod-0319,3152,5600,1,1000,,BE,Failed,10145872,10146149,10145873.0,openb_pod_list_cpu0.csv
openb-pod-0320,3152,5600,1,1000,,BE,Failed,10146322,10146642,10146322.0,openb_pod_list_cpu0.csv
openb-pod-0321,3152,5600,1,1000,,BE,Failed,10150141,10150472,10150141.0,openb_pod_list_cpu0.csv
openb-pod-0322,6000,18432,1,460,,LS,Running,10150356,10153655,10150356.0,openb_pod_list_cpu0.csv
openb-pod-0323,8000,16384,1,1000,,LS,Running,10152278,10155877,10152280.0,openb_pod_list_cpu0.csv
openb-pod-0324,4000,22888,1,320,,BE,Running,10153572,10173982,10153572.0,openb_pod_list_cpu0.csv
openb-pod-0325,12000,16384,1,1000,,LS,Running,10153654,10154854,10153720.0,openb_pod_list_cpu0.csv
openb-pod-0326,3152,5600,1,1000,,BE,Failed,10157405,10157759,10157406.0,openb_pod_list_cpu0.csv
openb-pod-0327,3152,5600,1,1000,,BE,Failed,10160855,10161067,10160855.0,openb_pod_list_cpu0.csv
openb-pod-0328,8000,30517,1,230,,BE,Running,10164141,10167719,10164141.0,openb_pod_list_cpu0.csv
openb-pod-0329,4000,31250,1,1000,,LS,Running,10164277,10165218,10164277.0,openb_pod_list_cpu0.csv
openb-pod-0330,8000,30517,1,220,,BE,Running,10164565,10183329,10164565.0,openb_pod_list_cpu0.csv
openb-pod-0331,3152,5600,1,1000,,BE,Failed,10164623,10164882,10164623.0,openb_pod_list_cpu0.csv
openb-pod-0332,4000,15258,1,220,,BE,Running,10164722,10171798,10164722.0,openb_pod_list_cpu0.csv
openb-pod-0333,3152,5600,1,1000,,BE,Failed,10165064,10165305,10165064.0,openb_pod_list_cpu0.csv
openb-pod-0334,6000,12288,1,460,,LS,Running,10165173,10235253,10165173.0,openb_pod_list_cpu0.csv
openb-pod-0335,3152,5600,1,1000,,BE,Failed,10166412,10166622,10166412.0,openb_pod_list_cpu0.csv
openb-pod-0336,3152,5600,1,1000,,BE,Failed,10166484,10166686,10166484.0,openb_pod_list_cpu0.csv
openb-pod-0337,3152,5600,1,810,,BE,Failed,10167716,10167866,10167716.0,openb_pod_list_cpu0.csv
openb-pod-0338,4000,15258,1,320,,BE,Running,10168027,10171799,10168027.0,openb_pod_list_cpu0.csv
openb-pod-0339,3152,5600,1,1000,,BE,Failed,10168347,10168547,10168347.0,openb_pod_list_cpu0.csv
openb-pod-0340,16000,32768,1,1000,,LS,Succeeded,10168366,10171992,10168366.0,openb_pod_list_cpu0.csv
openb-pod-0341,6000,6144,1,460,,LS,Running,10168713,10169493,10168713.0,openb_pod_list_cpu0.csv
openb-pod-0342,8000,16384,1,1000,,LS,Running,10169200,10171378,10169202.0,openb_pod_list_cpu0.csv
openb-pod-0343,3152,5600,1,1000,,BE,Failed,10169375,10169579,10169376.0,openb_pod_list_cpu0.csv
openb-pod-0344,11908,47104,1,470,,LS,Running,10172374,10175605,10172410.0,openb_pod_list_cpu0.csv
openb-pod-0345,3152,5600,1,1000,,BE,Failed,10173649,10173859,10173649.0,openb_pod_list_cpu0.csv
openb-pod-0346,8000,30517,1,470,,BE,Running,10174699,10174886,10174805.0,openb_pod_list_cpu0.csv
openb-pod-0347,15700,58368,1,1000,,LS,Running,10174703,10175427,10174705.0,openb_pod_list_cpu0.csv
openb-pod-0348,6000,12288,1,460,,LS,Running,10174773,10175733,10174839.0,openb_pod_list_cpu0.csv
openb-pod-0349,6000,12288,1,460,,LS,Running,10174834,10207234,10174904.0,openb_pod_list_cpu0.csv
openb-pod-0350,4000,31250,1,1000,,LS,Running,10174996,10179768,10174996.0,openb_pod_list_cpu0.csv
openb-pod-0351,4000,15258,1,160,,BE,Running,10175575,10178003,10175576.0,openb_pod_list_cpu0.csv
openb-pod-0352,3152,5600,1,1000,,BE,Failed,10175763,10176581,10175763.0,openb_pod_list_cpu0.csv
openb-pod-0353,16000,32768,1,1000,,LS,Running,10176577,10183394,10176579.0,openb_pod_list_cpu0.csv
openb-pod-0354,4000,31250,1,1000,,LS,Running,10176964,10213047,10176964.0,openb_pod_list_cpu0.csv
openb-pod-0355,6000,6144,1,460,,LS,Running,10177954,10178493,10177954.0,openb_pod_list_cpu0.csv
openb-pod-0356,11908,47104,1,470,,LS,Running,10178628,10183869,10178662.0,openb_pod_list_cpu0.csv
openb-pod-0357,3152,5600,1,1000,,BE,Failed,10178651,10178702,10178651.0,openb_pod_list_cpu0.csv
openb-pod-0358,8000,30517,1,470,,BE,Running,10178696,10179397,10178796.0,openb_pod_list_cpu0.csv
openb-pod-0359,88000,327680,8,1000,,Burstable,Failed,10178857,10179275,10178858.0,openb_pod_list_cpu0.csv
openb-pod-0360,3152,5600,1,1000,,BE,Failed,10179719,10179929,10179719.0,openb_pod_list_cpu0.csv
openb-pod-0361,4000,15258,1,160,,BE,Running,10180259,10180538,10180292.0,openb_pod_list_cpu0.csv
openb-pod-0362,11908,47104,1,470,,LS,Running,10180270,10180436,10180307.0,openb_pod_list_cpu0.csv
openb-pod-0363,11908,47104,1,470,,LS,Pending,10180422,10180462,,openb_pod_list_cpu0.csv
openb-pod-0364,4000,31250,1,1000,,LS,Running,10180454,10214515,10180454.0,openb_pod_list_cpu0.csv
openb-pod-0365,3152,5600,1,1000,,BE,Failed,10180841,10180987,10180841.0,openb_pod_list_cpu0.csv
openb-pod-0366,6000,8192,1,460,,LS,Running,10181257,10207954,10181257.0,openb_pod_list_cpu0.csv
openb-pod-0367,11908,47104,1,470,,LS,Running,10181304,10190337,10181338.0,openb_pod_list_cpu0.csv
openb-pod-0368,3152,5600,1,1000,,BE,Failed,10181710,10181998,10181711.0,openb_pod_list_cpu0.csv
openb-pod-0369,8000,30517,1,470,,BE,Running,10182641,10183136,10183058.0,openb_pod_list_cpu0.csv
openb-pod-0370,3152,5600,1,1000,,BE,Failed,10183836,10184041,10183836.0,openb_pod_list_cpu0.csv
openb-pod-0371,3152,5600,1,1000,,BE,Failed,10185253,10185450,10185254.0,openb_pod_list_cpu0.csv
openb-pod-0372,3152,5600,1,1000,,BE,Failed,10185984,10186227,10185984.0,openb_pod_list_cpu0.csv
openb-pod-0373,8000,16384,1,1000,,Burstable,Failed,10186713,10186953,10186782.0,openb_pod_list_cpu0.csv
openb-pod-0374,8000,16384,1,1000,,LS,Running,10187075,10191095,10187142.0,openb_pod_list_cpu0.csv
openb-pod-0375,3152,5600,1,1000,,BE,Failed,10188200,10188379,10188200.0,openb_pod_list_cpu0.csv
openb-pod-0376,18708,64512,1,1000,,LS,Running,10188246,10189678,10188314.0,openb_pod_list_cpu0.csv
openb-pod-0377,11908,47104,1,470,,LS,Running,10189447,10190393,10189554.0,openb_pod_list_cpu0.csv
openb-pod-0378,6000,6144,1,460,,LS,Running,10189534,10190073,10189602.0,openb_pod_list_cpu0.csv
openb-pod-0379,12000,15360,1,1000,,LS,Running,10191093,10223135,10191543.0,openb_pod_list_cpu0.csv
openb-pod-0380,8000,30517,1,470,,BE,Running,10191770,10191867,10191770.0,openb_pod_list_cpu0.csv
openb-pod-0381,8000,30517,1,470,,BE,Pending,10192225,10192335,,openb_pod_list_cpu0.csv
openb-pod-0382,8000,30517,1,470,,BE,Running,10192232,10192907,10192365.0,openb_pod_list_cpu0.csv
openb-pod-0383,8000,30517,1,470,,BE,Running,10192336,10193014,10192510.0,openb_pod_list_cpu0.csv
openb-pod-0384,3152,5600,1,1000,,BE,Failed,10192477,10192691,10192478.0,openb_pod_list_cpu0.csv
openb-pod-0385,11400,48128,1,1000,,LS,Running,10192889,10195371,10192891.0,openb_pod_list_cpu0.csv
openb-pod-0386,8000,30517,1,470,,BE,Pending,10192899,10193081,,openb_pod_list_cpu0.csv
openb-pod-0387,11908,47104,1,470,,LS,Running,10192901,10204847,10192940.0,openb_pod_list_cpu0.csv
openb-pod-0388,8000,30517,1,470,,BE,Running,10192962,10193435,10193065.0,openb_pod_list_cpu0.csv
openb-pod-0389,4000,30517,1,230,,BE,Running,10193027,10195582,10193028.0,openb_pod_list_cpu0.csv
openb-pod-0390,18708,64512,1,1000,,LS,Running,10193568,10194306,10194016.0,openb_pod_list_cpu0.csv
openb-pod-0391,11400,48128,1,1000,,LS,Pending,10193962,10194770,,openb_pod_list_cpu0.csv
openb-pod-0392,4000,24576,1,1000,,LS,Succeeded,10194497,10198581,10194497.0,openb_pod_list_cpu0.csv
openb-pod-0393,12000,32768,1,1000,,LS,Running,10195056,10196256,10195056.0,openb_pod_list_cpu0.csv
openb-pod-0394,17400,43008,2,1000,,LS,Running,10195438,10197145,10195438.0,openb_pod_list_cpu0.csv
openb-pod-0395,12000,16384,1,1000,,LS,Running,10196373,10204053,10196373.0,openb_pod_list_cpu0.csv
openb-pod-0396,11400,48128,1,1000,,LS,Running,10196386,10201239,10196388.0,openb_pod_list_cpu0.csv
openb-pod-0397,11400,48128,1,1000,,LS,Running,10196392,10198544,10196394.0,openb_pod_list_cpu0.csv
openb-pod-0398,11400,48128,1,1000,,LS,Running,10196397,10209972,10196399.0,openb_pod_list_cpu0.csv
openb-pod-0399,11400,48128,1,1000,,LS,Running,10196546,10209859,10196581.0,openb_pod_list_cpu0.csv
openb-pod-0400,12000,24576,1,1000,,LS,Running,10196555,10198054,10196555.0,openb_pod_list_cpu0.csv
openb-pod-0401,12000,24576,1,1000,,Guaranteed,Running,10196738,10197213,10196739.0,openb_pod_list_cpu0.csv
openb-pod-0402,3152,5600,1,810,,BE,Failed,10196789,10197011,10196789.0,openb_pod_list_cpu0.csv
openb-pod-0403,9810,41560,1,1000,,LS,Running,10196808,10198061,10196983.0,openb_pod_list_cpu0.csv
openb-pod-0404,11300,37888,1,1000,,LS,Running,10197068,10207451,10197100.0,openb_pod_list_cpu0.csv
openb-pod-0405,3152,5600,1,1000,,BE,Pending,10197077,10197137,,openb_pod_list_cpu0.csv
openb-pod-0406,3152,5600,1,810,,BE,Failed,10197607,10198593,10197607.0,openb_pod_list_cpu0.csv
openb-pod-0407,8000,30517,1,320,,BE,Running,10198109,10198642,10198110.0,openb_pod_list_cpu0.csv
openb-pod-0408,4152,10600,1,810,,BE,Failed,10198200,10200189,10198200.0,openb_pod_list_cpu0.csv
openb-pod-0409,11300,37888,1,1000,,LS,Running,10198508,10204901,10198508.0,openb_pod_list_cpu0.csv
openb-pod-0410,3152,5600,1,1000,,BE,Failed,10198596,10198794,10198596.0,openb_pod_list_cpu0.csv
openb-pod-0411,4152,10600,1,810,,BE,Failed,10198648,10199017,10198681.0,openb_pod_list_cpu0.csv
openb-pod-0412,11400,48128,1,1000,,LS,Running,10198800,10202255,10198802.0,openb_pod_list_cpu0.csv
openb-pod-0413,4152,10600,1,810,,BE,Failed,10198987,10202637,10198988.0,openb_pod_list_cpu0.csv
openb-pod-0414,3152,5600,1,1000,,BE,Failed,10199241,10199418,10199241.0,openb_pod_list_cpu0.csv
openb-pod-0415,4000,30517,1,230,,BE,Running,10199343,10199659,10199621.0,openb_pod_list_cpu0.csv
openb-pod-0416,3152,5600,1,1000,,BE,Failed,10199889,10199906,10199889.0,openb_pod_list_cpu0.csv
openb-pod-0417,4152,10600,1,810,,BE,Failed,10199909,10200724,10199909.0,openb_pod_list_cpu0.csv
openb-pod-0418,6000,22888,1,110,,BE,Running,10200098,10200251,10200098.0,openb_pod_list_cpu0.csv
openb-pod-0419,18708,64512,1,1000,,LS,Running,10200592,10201384,10200908.0,openb_pod_list_cpu0.csv
openb-pod-0420,4152,10600,1,810,,BE,Failed,10200798,10201135,10200798.0,openb_pod_list_cpu0.csv
openb-pod-0421,8000,30517,1,320,,BE,Running,10200882,10201438,10200882.0,openb_pod_list_cpu0.csv
openb-pod-0422,3152,5600,1,1000,,BE,Failed,10201063,10201272,10201063.0,openb_pod_list_cpu0.csv
openb-pod-0423,3152,5600,1,810,,BE,Failed,10201360,10201438,10201360.0,openb_pod_list_cpu0.csv
openb-pod-0424,8000,30517,1,320,,BE,Running,10201724,10202174,10201726.0,openb_pod_list_cpu0.csv
openb-pod-0425,3152,5600,1,810,,BE,Failed,10201799,10202014,10201867.0,openb_pod_list_cpu0.csv
openb-pod-0426,6000,18432,1,460,,LS,Running,10202555,10208404,10202555.0,openb_pod_list_cpu0.csv
openb-pod-0427,18708,64512,1,1000,,LS,Running,10203067,10203180,10203103.0,openb_pod_list_cpu0.csv
openb-pod-0428,8000,30517,1,320,,BE,Running,10203558,10210140,10203593.0,openb_pod_list_cpu0.csv
openb-pod-0429,8000,30517,1,320,,BE,Running,10203567,10210081,10203638.0,openb_pod_list_cpu0.csv
openb-pod-0430,3152,5600,1,810,,BE,Failed,10203650,10203835,10203650.0,openb_pod_list_cpu0.csv
openb-pod-0431,4000,15258,1,160,,BE,Running,10203864,10204265,10203898.0,openb_pod_list_cpu0.csv
openb-pod-0432,11908,47104,1,470,,LS,Running,10203963,10204033,10203998.0,openb_pod_list_cpu0.csv
openb-pod-0433,4152,10600,1,810,,BE,Failed,10204220,10214495,10204323.0,openb_pod_list_cpu0.csv
openb-pod-0434,4000,30517,1,230,,BE,Running,10204481,10245761,10205248.0,openb_pod_list_cpu0.csv
openb-pod-0435,4000,30517,1,230,,BE,Running,10204608,10206984,10204993.0,openb_pod_list_cpu0.csv
openb-pod-0436,16000,32768,1,1000,,LS,Succeeded,10204958,10208588,10204958.0,openb_pod_list_cpu0.csv
openb-pod-0437,8000,30517,1,220,,BE,Running,10205784,10210080,10205784.0,openb_pod_list_cpu0.csv
openb-pod-0438,4000,30517,1,230,,BE,Running,10206323,10206791,10206393.0,openb_pod_list_cpu0.csv
openb-pod-0439,11908,47104,1,470,,LS,Running,10206725,10207261,10206728.0,openb_pod_list_cpu0.csv
openb-pod-0440,16000,32768,1,1000,,LS,Running,10207027,10209572,10207200.0,openb_pod_list_cpu0.csv
openb-pod-0441,3152,5600,1,1000,,BE,Failed,10207852,10208051,10207852.0,openb_pod_list_cpu0.csv
openb-pod-0442,3152,5600,1,1000,,BE,Failed,10208156,10208287,10208157.0,openb_pod_list_cpu0.csv
openb-pod-0443,11908,47104,1,470,,LS,Running,10208723,10208827,10208795.0,openb_pod_list_cpu0.csv
openb-pod-0444,4000,30517,1,230,,BE,Pending,10208936,10209296,,openb_pod_list_cpu0.csv
openb-pod-0445,11908,47104,1,470,,LS,Running,10208961,10214458,10208995.0,openb_pod_list_cpu0.csv
openb-pod-0446,4000,30517,1,230,,BE,Pending,10209324,10209362,,openb_pod_list_cpu0.csv
openb-pod-0447,4000,30517,1,230,,BE,Running,10209700,10209947,10209804.0,openb_pod_list_cpu0.csv
openb-pod-0448,8000,32768,1,1000,,LS,Running,10209881,10212815,10209884.0,openb_pod_list_cpu0.csv
openb-pod-0449,8000,32768,1,1000,,LS,Running,10209881,10212825,10209884.0,openb_pod_list_cpu0.csv
openb-pod-0450,3152,5600,1,1000,,BE,Failed,10209987,10210150,10209987.0,openb_pod_list_cpu0.csv
openb-pod-0451,3152,5600,1,1000,,BE,Failed,10210514,10210646,10210515.0,openb_pod_list_cpu0.csv
openb-pod-0452,3152,5600,1,810,,BE,Failed,10210900,10214469,10210900.0,openb_pod_list_cpu0.csv
openb-pod-0453,3152,5600,1,1000,,BE,Failed,10210977,10211090,10210977.0,openb_pod_list_cpu0.csv
openb-pod-0454,3152,5600,1,1000,,BE,Failed,10211166,10211302,10211167.0,openb_pod_list_cpu0.csv
openb-pod-0455,11908,47104,1,470,,LS,Running,10211442,10211530,10211448.0,openb_pod_list_cpu0.csv
openb-pod-0456,4000,30517,1,230,,BE,Pending,10211838,10211972,,openb_pod_list_cpu0.csv
openb-pod-0457,9810,41560,1,1000,,LS,Running,10211861,10212601,10212036.0,openb_pod_list_cpu0.csv
openb-pod-0458,4000,30517,1,230,,BE,Running,10211972,10212116,10212075.0,openb_pod_list_cpu0.csv
openb-pod-0459,4000,30517,1,230,,BE,Pending,10211993,10212283,,openb_pod_list_cpu0.csv
openb-pod-0460,3152,5600,1,1000,,BE,Failed,10212039,10212189,10212039.0,openb_pod_list_cpu0.csv
